	pos	hei	wei	ID	filename
782.2a_I_C02_2012-05-04.fsa.2	3471	4661	235	782.2a	782.2a_I_C02_2012-05-04.fsa
782.2a_II_C02_2012-05-04.fsa.1	0	0	0	782.2a_II_C02_2012-05-04.fsa.1	782.2a_II_C02_2012-05-04.fsa
782.2a_II_C02_2012-05-04.fsa.2	0	0	0	782.2a_II_C02_2012-05-04.fsa.2	782.2a_II_C02_2012-05-04.fsa
782.2a_II_C02_2012-05-04.fsa.3	0	0	0	782.2a_II_C02_2012-05-04.fsa.3	782.2a_II_C02_2012-05-04.fsa
782.2a_II_C02_2012-05-04.fsa.4	0	0	0	782.2a_II_C02_2012-05-04.fsa.4	782.2a_II_C02_2012-05-04.fsa
782.2a_II_C02_2012-05-04.fsa.5	0	0	0	782.2a_II_C02_2012-05-04.fsa.5	782.2a_II_C02_2012-05-04.fsa
782.2a_II_C02_2012-05-04.fsa.6	0	0	0	782.2a_II_C02_2012-05-04.fsa.6	782.2a_II_C02_2012-05-04.fsa
782.2a_II_C02_2012-05-04.fsa.7	0	0	0	782.2a_II_C02_2012-05-04.fsa.7	782.2a_II_C02_2012-05-04.fsa
782.2a_II_C02_2012-05-04.fsa.8	0	0	0	782.2a_II_C02_2012-05-04.fsa.8	782.2a_II_C02_2012-05-04.fsa
782.2b_I_C08_2012-05-04.fsa.1	0	0	0	782.2b	782.2b_I_C08_2012-05-04.fsa
782.2b_II_C08_2012-05-04.fsa.1	0	0	0	782.2b_II_C08_2012-05-04.fsa.1	782.2b_II_C08_2012-05-04.fsa
782.2b_II_C08_2012-05-04.fsa.2	0	0	0	782.2b_II_C08_2012-05-04.fsa.2	782.2b_II_C08_2012-05-04.fsa
782.2b_II_C08_2012-05-04.fsa.3	0	0	0	782.2b_II_C08_2012-05-04.fsa.3	782.2b_II_C08_2012-05-04.fsa
782.2b_II_C08_2012-05-04.fsa.4	0	0	0	782.2b_II_C08_2012-05-04.fsa.4	782.2b_II_C08_2012-05-04.fsa
782.2b_II_C08_2012-05-04.fsa.5	0	0	0	782.2b_II_C08_2012-05-04.fsa.5	782.2b_II_C08_2012-05-04.fsa
782.2b_II_C08_2012-05-04.fsa.6	0	0	0	782.2b_II_C08_2012-05-04.fsa.6	782.2b_II_C08_2012-05-04.fsa
782.2b_II_C08_2012-05-04.fsa.7	0	0	0	782.2b_II_C08_2012-05-04.fsa.7	782.2b_II_C08_2012-05-04.fsa
782.2b_II_C08_2012-05-04.fsa.8	0	0	0	782.2b_II_C08_2012-05-04.fsa.8	782.2b_II_C08_2012-05-04.fsa
782.3a_I_D02_2012-05-04.fsa.1	3295	7768	215	782.3a	782.3a_I_D02_2012-05-04.fsa
782.3a_I_D02_2012-05-04.fsa.2	3494	3845	235	782.3a	782.3a_I_D02_2012-05-04.fsa
782.3a_II_D02_2012-05-04.fsa.1	0	0	0	782.3a_II_D02_2012-05-04.fsa.1	782.3a_II_D02_2012-05-04.fsa
782.3a_II_D02_2012-05-04.fsa.2	0	0	0	782.3a_II_D02_2012-05-04.fsa.2	782.3a_II_D02_2012-05-04.fsa
782.3a_II_D02_2012-05-04.fsa.3	0	0	0	782.3a_II_D02_2012-05-04.fsa.3	782.3a_II_D02_2012-05-04.fsa
782.3a_II_D02_2012-05-04.fsa.4	0	0	0	782.3a_II_D02_2012-05-04.fsa.4	782.3a_II_D02_2012-05-04.fsa
782.3a_II_D02_2012-05-04.fsa.5	0	0	0	782.3a_II_D02_2012-05-04.fsa.5	782.3a_II_D02_2012-05-04.fsa
782.3a_II_D02_2012-05-04.fsa.6	0	0	0	782.3a_II_D02_2012-05-04.fsa.6	782.3a_II_D02_2012-05-04.fsa
782.3a_II_D02_2012-05-04.fsa.7	0	0	0	782.3a_II_D02_2012-05-04.fsa.7	782.3a_II_D02_2012-05-04.fsa
782.3a_II_D02_2012-05-04.fsa.8	0	0	0	782.3a_II_D02_2012-05-04.fsa.8	782.3a_II_D02_2012-05-04.fsa
782.3b_I_D08_2012-05-04.fsa.1	3191	3302	215	782.3b	782.3b_I_D08_2012-05-04.fsa
782.3b_I_D08_2012-05-04.fsa.2	3387	2040	235	782.3b	782.3b_I_D08_2012-05-04.fsa
782.3b_II_D08_2012-05-04.fsa.1	0	0	0	782.3b_II_D08_2012-05-04.fsa.1	782.3b_II_D08_2012-05-04.fsa
782.3b_II_D08_2012-05-04.fsa.2	0	0	0	782.3b_II_D08_2012-05-04.fsa.2	782.3b_II_D08_2012-05-04.fsa
782.3b_II_D08_2012-05-04.fsa.3	0	0	0	782.3b_II_D08_2012-05-04.fsa.3	782.3b_II_D08_2012-05-04.fsa
782.3b_II_D08_2012-05-04.fsa.4	0	0	0	782.3b_II_D08_2012-05-04.fsa.4	782.3b_II_D08_2012-05-04.fsa
782.3b_II_D08_2012-05-04.fsa.5	0	0	0	782.3b_II_D08_2012-05-04.fsa.5	782.3b_II_D08_2012-05-04.fsa
782.3b_II_D08_2012-05-04.fsa.6	0	0	0	782.3b_II_D08_2012-05-04.fsa.6	782.3b_II_D08_2012-05-04.fsa
782.3b_II_D08_2012-05-04.fsa.7	0	0	0	782.3b_II_D08_2012-05-04.fsa.7	782.3b_II_D08_2012-05-04.fsa
782.3b_II_D08_2012-05-04.fsa.8	0	0	0	782.3b_II_D08_2012-05-04.fsa.8	782.3b_II_D08_2012-05-04.fsa
783.1a_I_E02_2012-05-04.fsa.1	0	0	0	783.1a	783.1a_I_E02_2012-05-04.fsa
783.1a_II_E02_2012-05-04.fsa.1	0	0	0	783.1a_II_E02_2012-05-04.fsa.1	783.1a_II_E02_2012-05-04.fsa
783.1a_II_E02_2012-05-04.fsa.2	0	0	0	783.1a_II_E02_2012-05-04.fsa.2	783.1a_II_E02_2012-05-04.fsa
783.1a_II_E02_2012-05-04.fsa.3	0	0	0	783.1a_II_E02_2012-05-04.fsa.3	783.1a_II_E02_2012-05-04.fsa
783.1a_II_E02_2012-05-04.fsa.4	0	0	0	783.1a_II_E02_2012-05-04.fsa.4	783.1a_II_E02_2012-05-04.fsa
783.1a_II_E02_2012-05-04.fsa.5	0	0	0	783.1a_II_E02_2012-05-04.fsa.5	783.1a_II_E02_2012-05-04.fsa
783.1a_II_E02_2012-05-04.fsa.6	0	0	0	783.1a_II_E02_2012-05-04.fsa.6	783.1a_II_E02_2012-05-04.fsa
783.1a_II_E02_2012-05-04.fsa.7	0	0	0	783.1a_II_E02_2012-05-04.fsa.7	783.1a_II_E02_2012-05-04.fsa
783.1a_II_E02_2012-05-04.fsa.8	0	0	0	783.1a_II_E02_2012-05-04.fsa.8	783.1a_II_E02_2012-05-04.fsa
783.1b_I_E08_2012-05-04.fsa.1	0	0	0	783.1b	783.1b_I_E08_2012-05-04.fsa
783.1b_II_E08_2012-05-04.fsa.1	0	0	0	783.1b_II_E08_2012-05-04.fsa.1	783.1b_II_E08_2012-05-04.fsa
783.1b_II_E08_2012-05-04.fsa.2	0	0	0	783.1b_II_E08_2012-05-04.fsa.2	783.1b_II_E08_2012-05-04.fsa
783.1b_II_E08_2012-05-04.fsa.3	0	0	0	783.1b_II_E08_2012-05-04.fsa.3	783.1b_II_E08_2012-05-04.fsa
783.1b_II_E08_2012-05-04.fsa.4	0	0	0	783.1b_II_E08_2012-05-04.fsa.4	783.1b_II_E08_2012-05-04.fsa
783.1b_II_E08_2012-05-04.fsa.5	0	0	0	783.1b_II_E08_2012-05-04.fsa.5	783.1b_II_E08_2012-05-04.fsa
783.1b_II_E08_2012-05-04.fsa.6	0	0	0	783.1b_II_E08_2012-05-04.fsa.6	783.1b_II_E08_2012-05-04.fsa
783.1b_II_E08_2012-05-04.fsa.7	0	0	0	783.1b_II_E08_2012-05-04.fsa.7	783.1b_II_E08_2012-05-04.fsa
783.1b_II_E08_2012-05-04.fsa.8	0	0	0	783.1b_II_E08_2012-05-04.fsa.8	783.1b_II_E08_2012-05-04.fsa
783.3a_I_F02_2012-05-04.fsa.1	3326	2044	215	783.3a	783.3a_I_F02_2012-05-04.fsa
783.3a_I_F02_2012-05-04.fsa.2	3526	1952	235	783.3a	783.3a_I_F02_2012-05-04.fsa
783.3a_II_F02_2012-05-04.fsa.1	0	0	0	783.3a_II_F02_2012-05-04.fsa.1	783.3a_II_F02_2012-05-04.fsa
783.3a_II_F02_2012-05-04.fsa.2	0	0	0	783.3a_II_F02_2012-05-04.fsa.2	783.3a_II_F02_2012-05-04.fsa
783.3a_II_F02_2012-05-04.fsa.3	0	0	0	783.3a_II_F02_2012-05-04.fsa.3	783.3a_II_F02_2012-05-04.fsa
783.3a_II_F02_2012-05-04.fsa.4	0	0	0	783.3a_II_F02_2012-05-04.fsa.4	783.3a_II_F02_2012-05-04.fsa
783.3a_II_F02_2012-05-04.fsa.5	0	0	0	783.3a_II_F02_2012-05-04.fsa.5	783.3a_II_F02_2012-05-04.fsa
783.3a_II_F02_2012-05-04.fsa.6	0	0	0	783.3a_II_F02_2012-05-04.fsa.6	783.3a_II_F02_2012-05-04.fsa
783.3a_II_F02_2012-05-04.fsa.7	0	0	0	783.3a_II_F02_2012-05-04.fsa.7	783.3a_II_F02_2012-05-04.fsa
783.3a_II_F02_2012-05-04.fsa.8	0	0	0	783.3a_II_F02_2012-05-04.fsa.8	783.3a_II_F02_2012-05-04.fsa
783.3b_I_F08_2012-05-04.fsa.1	3270	616	215	783.3b	783.3b_I_F08_2012-05-04.fsa
783.3b_I_F08_2012-05-04.fsa.2	3469	415	235	783.3b	783.3b_I_F08_2012-05-04.fsa
783.3b_II_F08_2012-05-04.fsa.1	0	0	0	783.3b_II_F08_2012-05-04.fsa.1	783.3b_II_F08_2012-05-04.fsa
783.3b_II_F08_2012-05-04.fsa.2	0	0	0	783.3b_II_F08_2012-05-04.fsa.2	783.3b_II_F08_2012-05-04.fsa
783.3b_II_F08_2012-05-04.fsa.3	0	0	0	783.3b_II_F08_2012-05-04.fsa.3	783.3b_II_F08_2012-05-04.fsa
783.3b_II_F08_2012-05-04.fsa.4	0	0	0	783.3b_II_F08_2012-05-04.fsa.4	783.3b_II_F08_2012-05-04.fsa
783.3b_II_F08_2012-05-04.fsa.5	0	0	0	783.3b_II_F08_2012-05-04.fsa.5	783.3b_II_F08_2012-05-04.fsa
783.3b_II_F08_2012-05-04.fsa.6	0	0	0	783.3b_II_F08_2012-05-04.fsa.6	783.3b_II_F08_2012-05-04.fsa
783.3b_II_F08_2012-05-04.fsa.7	0	0	0	783.3b_II_F08_2012-05-04.fsa.7	783.3b_II_F08_2012-05-04.fsa
783.3b_II_F08_2012-05-04.fsa.8	0	0	0	783.3b_II_F08_2012-05-04.fsa.8	783.3b_II_F08_2012-05-04.fsa
784.1a_I_G02_2012-05-04.fsa.1	0	0	0	784.1a	784.1a_I_G02_2012-05-04.fsa
784.1a_II_G02_2012-05-04.fsa.1	0	0	0	784.1a_II_G02_2012-05-04.fsa.1	784.1a_II_G02_2012-05-04.fsa
784.1a_II_G02_2012-05-04.fsa.2	0	0	0	784.1a_II_G02_2012-05-04.fsa.2	784.1a_II_G02_2012-05-04.fsa
784.1a_II_G02_2012-05-04.fsa.3	0	0	0	784.1a_II_G02_2012-05-04.fsa.3	784.1a_II_G02_2012-05-04.fsa
784.1a_II_G02_2012-05-04.fsa.4	0	0	0	784.1a_II_G02_2012-05-04.fsa.4	784.1a_II_G02_2012-05-04.fsa
784.1a_II_G02_2012-05-04.fsa.5	0	0	0	784.1a_II_G02_2012-05-04.fsa.5	784.1a_II_G02_2012-05-04.fsa
784.1a_II_G02_2012-05-04.fsa.6	0	0	0	784.1a_II_G02_2012-05-04.fsa.6	784.1a_II_G02_2012-05-04.fsa
784.1a_II_G02_2012-05-04.fsa.7	0	0	0	784.1a_II_G02_2012-05-04.fsa.7	784.1a_II_G02_2012-05-04.fsa
784.1a_II_G02_2012-05-04.fsa.8	0	0	0	784.1a_II_G02_2012-05-04.fsa.8	784.1a_II_G02_2012-05-04.fsa
784.1b_I_G08_2012-05-04.fsa.1	0	0	0	784.1b	784.1b_I_G08_2012-05-04.fsa
784.1b_II_G08_2012-05-04.fsa.1	0	0	0	784.1b_II_G08_2012-05-04.fsa.1	784.1b_II_G08_2012-05-04.fsa
784.1b_II_G08_2012-05-04.fsa.2	0	0	0	784.1b_II_G08_2012-05-04.fsa.2	784.1b_II_G08_2012-05-04.fsa
784.1b_II_G08_2012-05-04.fsa.3	0	0	0	784.1b_II_G08_2012-05-04.fsa.3	784.1b_II_G08_2012-05-04.fsa
784.1b_II_G08_2012-05-04.fsa.4	0	0	0	784.1b_II_G08_2012-05-04.fsa.4	784.1b_II_G08_2012-05-04.fsa
784.1b_II_G08_2012-05-04.fsa.5	0	0	0	784.1b_II_G08_2012-05-04.fsa.5	784.1b_II_G08_2012-05-04.fsa
784.1b_II_G08_2012-05-04.fsa.6	0	0	0	784.1b_II_G08_2012-05-04.fsa.6	784.1b_II_G08_2012-05-04.fsa
784.1b_II_G08_2012-05-04.fsa.7	0	0	0	784.1b_II_G08_2012-05-04.fsa.7	784.1b_II_G08_2012-05-04.fsa
784.1b_II_G08_2012-05-04.fsa.8	0	0	0	784.1b_II_G08_2012-05-04.fsa.8	784.1b_II_G08_2012-05-04.fsa
784.3a_I_H02_2012-05-04.fsa.1	3367	2043	215	784.3a	784.3a_I_H02_2012-05-04.fsa
784.3a_I_H02_2012-05-04.fsa.2	3569	797	235	784.3a	784.3a_I_H02_2012-05-04.fsa
784.3a_II_H02_2012-05-04.fsa.1	0	0	0	784.3a_II_H02_2012-05-04.fsa.1	784.3a_II_H02_2012-05-04.fsa
784.3a_II_H02_2012-05-04.fsa.2	0	0	0	784.3a_II_H02_2012-05-04.fsa.2	784.3a_II_H02_2012-05-04.fsa
784.3a_II_H02_2012-05-04.fsa.3	0	0	0	784.3a_II_H02_2012-05-04.fsa.3	784.3a_II_H02_2012-05-04.fsa
784.3a_II_H02_2012-05-04.fsa.4	0	0	0	784.3a_II_H02_2012-05-04.fsa.4	784.3a_II_H02_2012-05-04.fsa
784.3a_II_H02_2012-05-04.fsa.5	0	0	0	784.3a_II_H02_2012-05-04.fsa.5	784.3a_II_H02_2012-05-04.fsa
784.3a_II_H02_2012-05-04.fsa.6	0	0	0	784.3a_II_H02_2012-05-04.fsa.6	784.3a_II_H02_2012-05-04.fsa
784.3a_II_H02_2012-05-04.fsa.7	0	0	0	784.3a_II_H02_2012-05-04.fsa.7	784.3a_II_H02_2012-05-04.fsa
784.3a_II_H02_2012-05-04.fsa.8	0	0	0	784.3a_II_H02_2012-05-04.fsa.8	784.3a_II_H02_2012-05-04.fsa
784.3b_I_H08_2012-05-04.fsa.1	3268	2450	215	784.3b	784.3b_I_H08_2012-05-04.fsa
784.3b_I_H08_2012-05-04.fsa.2	3467	857	235	784.3b	784.3b_I_H08_2012-05-04.fsa
784.3b_II_H08_2012-05-04.fsa.1	0	0	0	784.3b_II_H08_2012-05-04.fsa.1	784.3b_II_H08_2012-05-04.fsa
784.3b_II_H08_2012-05-04.fsa.2	0	0	0	784.3b_II_H08_2012-05-04.fsa.2	784.3b_II_H08_2012-05-04.fsa
784.3b_II_H08_2012-05-04.fsa.3	0	0	0	784.3b_II_H08_2012-05-04.fsa.3	784.3b_II_H08_2012-05-04.fsa
784.3b_II_H08_2012-05-04.fsa.4	0	0	0	784.3b_II_H08_2012-05-04.fsa.4	784.3b_II_H08_2012-05-04.fsa
784.3b_II_H08_2012-05-04.fsa.5	0	0	0	784.3b_II_H08_2012-05-04.fsa.5	784.3b_II_H08_2012-05-04.fsa
784.3b_II_H08_2012-05-04.fsa.6	0	0	0	784.3b_II_H08_2012-05-04.fsa.6	784.3b_II_H08_2012-05-04.fsa
784.3b_II_H08_2012-05-04.fsa.7	0	0	0	784.3b_II_H08_2012-05-04.fsa.7	784.3b_II_H08_2012-05-04.fsa
784.3b_II_H08_2012-05-04.fsa.8	0	0	0	784.3b_II_H08_2012-05-04.fsa.8	784.3b_II_H08_2012-05-04.fsa
785.1a_I_A03_2012-05-04.fsa.1	3259	5803	215	785.1a	785.1a_I_A03_2012-05-04.fsa
785.1a_I_A03_2012-05-04.fsa.2	3457	1882	235	785.1a	785.1a_I_A03_2012-05-04.fsa
785.1a_II_A03_2012-05-04.fsa.1	0	0	0	785.1a_II_A03_2012-05-04.fsa.1	785.1a_II_A03_2012-05-04.fsa
785.1a_II_A03_2012-05-04.fsa.2	0	0	0	785.1a_II_A03_2012-05-04.fsa.2	785.1a_II_A03_2012-05-04.fsa
785.1a_II_A03_2012-05-04.fsa.3	0	0	0	785.1a_II_A03_2012-05-04.fsa.3	785.1a_II_A03_2012-05-04.fsa
785.1a_II_A03_2012-05-04.fsa.4	0	0	0	785.1a_II_A03_2012-05-04.fsa.4	785.1a_II_A03_2012-05-04.fsa
785.1a_II_A03_2012-05-04.fsa.5	0	0	0	785.1a_II_A03_2012-05-04.fsa.5	785.1a_II_A03_2012-05-04.fsa
785.1a_II_A03_2012-05-04.fsa.6	0	0	0	785.1a_II_A03_2012-05-04.fsa.6	785.1a_II_A03_2012-05-04.fsa
785.1a_II_A03_2012-05-04.fsa.7	0	0	0	785.1a_II_A03_2012-05-04.fsa.7	785.1a_II_A03_2012-05-04.fsa
785.1a_II_A03_2012-05-04.fsa.8	0	0	0	785.1a_II_A03_2012-05-04.fsa.8	785.1a_II_A03_2012-05-04.fsa
785.1b_I_A09_2012-05-04.fsa.1	3256	5179	215	785.1b	785.1b_I_A09_2012-05-04.fsa
785.1b_I_A09_2012-05-04.fsa.2	3455	1709	235	785.1b	785.1b_I_A09_2012-05-04.fsa
785.1b_II_A09_2012-05-04.fsa.1	0	0	0	785.1b_II_A09_2012-05-04.fsa.1	785.1b_II_A09_2012-05-04.fsa
785.1b_II_A09_2012-05-04.fsa.2	0	0	0	785.1b_II_A09_2012-05-04.fsa.2	785.1b_II_A09_2012-05-04.fsa
785.1b_II_A09_2012-05-04.fsa.3	0	0	0	785.1b_II_A09_2012-05-04.fsa.3	785.1b_II_A09_2012-05-04.fsa
785.1b_II_A09_2012-05-04.fsa.4	0	0	0	785.1b_II_A09_2012-05-04.fsa.4	785.1b_II_A09_2012-05-04.fsa
785.1b_II_A09_2012-05-04.fsa.5	0	0	0	785.1b_II_A09_2012-05-04.fsa.5	785.1b_II_A09_2012-05-04.fsa
785.1b_II_A09_2012-05-04.fsa.6	0	0	0	785.1b_II_A09_2012-05-04.fsa.6	785.1b_II_A09_2012-05-04.fsa
785.1b_II_A09_2012-05-04.fsa.7	0	0	0	785.1b_II_A09_2012-05-04.fsa.7	785.1b_II_A09_2012-05-04.fsa
785.1b_II_A09_2012-05-04.fsa.8	0	0	0	785.1b_II_A09_2012-05-04.fsa.8	785.1b_II_A09_2012-05-04.fsa
785.3a_I_B03_2012-05-04.fsa.1	3232	11008	215	785.3a	785.3a_I_B03_2012-05-04.fsa
785.3a_I_B03_2012-05-04.fsa.2	3429	4307	235	785.3a	785.3a_I_B03_2012-05-04.fsa
785.3a_II_B03_2012-05-04.fsa.1	0	0	0	785.3a_II_B03_2012-05-04.fsa.1	785.3a_II_B03_2012-05-04.fsa
785.3a_II_B03_2012-05-04.fsa.2	0	0	0	785.3a_II_B03_2012-05-04.fsa.2	785.3a_II_B03_2012-05-04.fsa
785.3a_II_B03_2012-05-04.fsa.3	0	0	0	785.3a_II_B03_2012-05-04.fsa.3	785.3a_II_B03_2012-05-04.fsa
785.3a_II_B03_2012-05-04.fsa.4	0	0	0	785.3a_II_B03_2012-05-04.fsa.4	785.3a_II_B03_2012-05-04.fsa
785.3a_II_B03_2012-05-04.fsa.5	0	0	0	785.3a_II_B03_2012-05-04.fsa.5	785.3a_II_B03_2012-05-04.fsa
785.3a_II_B03_2012-05-04.fsa.6	0	0	0	785.3a_II_B03_2012-05-04.fsa.6	785.3a_II_B03_2012-05-04.fsa
785.3a_II_B03_2012-05-04.fsa.7	0	0	0	785.3a_II_B03_2012-05-04.fsa.7	785.3a_II_B03_2012-05-04.fsa
785.3a_II_B03_2012-05-04.fsa.8	0	0	0	785.3a_II_B03_2012-05-04.fsa.8	785.3a_II_B03_2012-05-04.fsa
785.3b_I_B09_2012-05-04.fsa.1	3242	9971	215	785.3b	785.3b_I_B09_2012-05-04.fsa
785.3b_I_B09_2012-05-04.fsa.2	3440	4008	235	785.3b	785.3b_I_B09_2012-05-04.fsa
785.3b_II_B09_2012-05-04.fsa.1	0	0	0	785.3b_II_B09_2012-05-04.fsa.1	785.3b_II_B09_2012-05-04.fsa
785.3b_II_B09_2012-05-04.fsa.2	0	0	0	785.3b_II_B09_2012-05-04.fsa.2	785.3b_II_B09_2012-05-04.fsa
785.3b_II_B09_2012-05-04.fsa.3	0	0	0	785.3b_II_B09_2012-05-04.fsa.3	785.3b_II_B09_2012-05-04.fsa
785.3b_II_B09_2012-05-04.fsa.4	0	0	0	785.3b_II_B09_2012-05-04.fsa.4	785.3b_II_B09_2012-05-04.fsa
785.3b_II_B09_2012-05-04.fsa.5	0	0	0	785.3b_II_B09_2012-05-04.fsa.5	785.3b_II_B09_2012-05-04.fsa
785.3b_II_B09_2012-05-04.fsa.6	0	0	0	785.3b_II_B09_2012-05-04.fsa.6	785.3b_II_B09_2012-05-04.fsa
785.3b_II_B09_2012-05-04.fsa.7	0	0	0	785.3b_II_B09_2012-05-04.fsa.7	785.3b_II_B09_2012-05-04.fsa
785.3b_II_B09_2012-05-04.fsa.8	0	0	0	785.3b_II_B09_2012-05-04.fsa.8	785.3b_II_B09_2012-05-04.fsa
795.1a_I_C03_2012-05-04.fsa.1	0	0	0	795.1a	795.1a_I_C03_2012-05-04.fsa
795.1a_II_C03_2012-05-04.fsa.1	0	0	0	795.1a_II_C03_2012-05-04.fsa.1	795.1a_II_C03_2012-05-04.fsa
795.1a_II_C03_2012-05-04.fsa.2	0	0	0	795.1a_II_C03_2012-05-04.fsa.2	795.1a_II_C03_2012-05-04.fsa
795.1a_II_C03_2012-05-04.fsa.3	0	0	0	795.1a_II_C03_2012-05-04.fsa.3	795.1a_II_C03_2012-05-04.fsa
795.1a_II_C03_2012-05-04.fsa.4	0	0	0	795.1a_II_C03_2012-05-04.fsa.4	795.1a_II_C03_2012-05-04.fsa
795.1a_II_C03_2012-05-04.fsa.5	0	0	0	795.1a_II_C03_2012-05-04.fsa.5	795.1a_II_C03_2012-05-04.fsa
795.1a_II_C03_2012-05-04.fsa.6	0	0	0	795.1a_II_C03_2012-05-04.fsa.6	795.1a_II_C03_2012-05-04.fsa
795.1a_II_C03_2012-05-04.fsa.7	0	0	0	795.1a_II_C03_2012-05-04.fsa.7	795.1a_II_C03_2012-05-04.fsa
795.1a_II_C03_2012-05-04.fsa.8	0	0	0	795.1a_II_C03_2012-05-04.fsa.8	795.1a_II_C03_2012-05-04.fsa
795.1b_I_C09_2012-05-04.fsa.1	0	0	0	795.1b	795.1b_I_C09_2012-05-04.fsa
795.1b_II_C09_2012-05-04.fsa.1	0	0	0	795.1b_II_C09_2012-05-04.fsa.1	795.1b_II_C09_2012-05-04.fsa
795.1b_II_C09_2012-05-04.fsa.2	0	0	0	795.1b_II_C09_2012-05-04.fsa.2	795.1b_II_C09_2012-05-04.fsa
795.1b_II_C09_2012-05-04.fsa.3	0	0	0	795.1b_II_C09_2012-05-04.fsa.3	795.1b_II_C09_2012-05-04.fsa
795.1b_II_C09_2012-05-04.fsa.4	0	0	0	795.1b_II_C09_2012-05-04.fsa.4	795.1b_II_C09_2012-05-04.fsa
795.1b_II_C09_2012-05-04.fsa.5	0	0	0	795.1b_II_C09_2012-05-04.fsa.5	795.1b_II_C09_2012-05-04.fsa
795.1b_II_C09_2012-05-04.fsa.6	0	0	0	795.1b_II_C09_2012-05-04.fsa.6	795.1b_II_C09_2012-05-04.fsa
795.1b_II_C09_2012-05-04.fsa.7	0	0	0	795.1b_II_C09_2012-05-04.fsa.7	795.1b_II_C09_2012-05-04.fsa
795.1b_II_C09_2012-05-04.fsa.8	0	0	0	795.1b_II_C09_2012-05-04.fsa.8	795.1b_II_C09_2012-05-04.fsa
825.1a_I_D03_2012-05-04.fsa.1	3274	5310	215	825.1a	825.1a_I_D03_2012-05-04.fsa
825.1a_I_D03_2012-05-04.fsa.2	3473	1097	235	825.1a	825.1a_I_D03_2012-05-04.fsa
825.1a_II_D03_2012-05-04.fsa.1	0	0	0	825.1a_II_D03_2012-05-04.fsa.1	825.1a_II_D03_2012-05-04.fsa
825.1a_II_D03_2012-05-04.fsa.2	0	0	0	825.1a_II_D03_2012-05-04.fsa.2	825.1a_II_D03_2012-05-04.fsa
825.1a_II_D03_2012-05-04.fsa.3	0	0	0	825.1a_II_D03_2012-05-04.fsa.3	825.1a_II_D03_2012-05-04.fsa
825.1a_II_D03_2012-05-04.fsa.4	0	0	0	825.1a_II_D03_2012-05-04.fsa.4	825.1a_II_D03_2012-05-04.fsa
825.1a_II_D03_2012-05-04.fsa.5	0	0	0	825.1a_II_D03_2012-05-04.fsa.5	825.1a_II_D03_2012-05-04.fsa
825.1a_II_D03_2012-05-04.fsa.6	0	0	0	825.1a_II_D03_2012-05-04.fsa.6	825.1a_II_D03_2012-05-04.fsa
825.1a_II_D03_2012-05-04.fsa.7	0	0	0	825.1a_II_D03_2012-05-04.fsa.7	825.1a_II_D03_2012-05-04.fsa
825.1a_II_D03_2012-05-04.fsa.8	0	0	0	825.1a_II_D03_2012-05-04.fsa.8	825.1a_II_D03_2012-05-04.fsa
825.1b_I_D09_2012-05-04.fsa.1	3233	828	215	825.1b	825.1b_I_D09_2012-05-04.fsa
